codmpio,yearly,amount_sum,amount_mean,donors_sum,donors_mean,FARC1,Presencia_FARC
68327,2015,0,0,0,0,NA,Sin Presencia
68344,2015,0,0,0,0,NA,Sin Presencia
68368,2015,0,0,0,0,NA,Sin Presencia
68370,2015,0,0,0,0,NA,Sin Presencia
68377,2015,0,0,0,0,NA,Sin Presencia
68385,2015,32,16,5,2.5,NA,Sin Presencia
68397,2015,2,2,1,1,NA,Sin Presencia
68406,2015,20.93,20.93,3,3,NA,Sin Presencia
68418,2015,0,0,0,0,NA,Sin Presencia
68425,2015,0,0,0,0,NA,Sin Presencia
68432,2015,0,0,0,0,NA,Sin Presencia
68444,2015,0,0,0,0,NA,Sin Presencia
68464,2015,0,0,0,0,NA,Sin Presencia
68468,2015,15,15,3,3,NA,Sin Presencia
68498,2015,0,0,0,0,NA,Sin Presencia
68500,2015,19.04,9.52,14,7,NA,Sin Presencia
68502,2015,0,0,0,0,NA,Sin Presencia
68522,2015,2,2,1,1,NA,Sin Presencia
68524,2015,0,0,0,0,NA,Sin Presencia
68533,2015,0,0,0,0,NA,Sin Presencia
68547,2015,0,0,0,0,NA,Sin Presencia
68549,2015,0,0,0,0,NA,Sin Presencia
68572,2015,3.5,3.5,2,2,NA,Sin Presencia
68573,2015,9,9,1,1,NA,Sin Presencia
68575,2015,0,0,0,0,NA,Sin Presencia
68615,2015,2.25,2.25,1,1,NA,Sin Presencia
68655,2015,20,10,3,1.5,NA,Sin Presencia
68669,2015,0.1,0.1,1,1,NA,Sin Presencia
68673,2015,0,0,0,0,NA,Sin Presencia
68679,2015,47.53865,9.50773,15,3,NA,Sin Presencia
68682,2015,0.1,0.1,1,1,NA,Sin Presencia
68684,2015,0.1,0.1,1,1,NA,Sin Presencia
68686,2015,0,0,0,0,NA,Sin Presencia
68689,2015,22,22,3,3,NA,Sin Presencia
68705,2015,17.1,8.55,5,2.5,NA,Sin Presencia
68720,2015,28.2,28.2,5,5,NA,Sin Presencia
68745,2015,20,20,4,4,NA,Sin Presencia
68755,2015,0,0,0,0,NA,Sin Presencia
68770,2015,0,0,0,0,NA,Sin Presencia
68773,2015,0,0,0,0,NA,Sin Presencia
68780,2015,0,0,0,0,NA,Sin Presencia
68820,2015,0,0,0,0,NA,Sin Presencia
68855,2015,60,60,3,3,NA,Sin Presencia
68861,2015,0,0,0,0,NA,Sin Presencia
68867,2015,0,0,0,0,NA,Sin Presencia
68872,2015,0,0,0,0,NA,Sin Presencia
68895,2015,0.2,0.2,1,1,NA,Sin Presencia
70001,2015,450.4431,112.610775,24,6,NA,Sin Presencia
70110,2015,0,0,0,0,NA,Sin Presencia
70124,2015,0.6,0.6,1,1,NA,Sin Presencia
70204,2015,0,0,0,0,NA,Sin Presencia
70215,2015,14.19,7.095,2,1,NA,Sin Presencia
70221,2015,52.7,17.566666666666666,11,3.6666666666666665,NA,Sin Presencia
70230,2015,8.8,8.8,4,4,NA,Sin Presencia
70233,2015,24.467519,24.467519,2,2,NA,Sin Presencia
70235,2015,0.38,0.38,1,1,NA,Sin Presencia
70265,2015,12.55,12.55,4,4,NA,Sin Presencia
70400,2015,0,0,0,0,NA,Sin Presencia
70418,2015,0,0,0,0,NA,Sin Presencia
70429,2015,16.2,8.1,5,2.5,NA,Sin Presencia
70473,2015,7,7,2,2,NA,Sin Presencia
70508,2015,0,0,0,0,NA,Sin Presencia
70523,2015,0.1,0.1,1,1,NA,Sin Presencia
70670,2015,0,0,0,0,NA,Sin Presencia
70678,2015,0,0,0,0,NA,Sin Presencia
70702,2015,0,0,0,0,NA,Sin Presencia
70708,2015,39.7,9.925,7,1.75,NA,Sin Presencia
70713,2015,0.1,0.1,1,1,NA,Sin Presencia
70717,2015,1.1,0.55,2,1,NA,Sin Presencia
70742,2015,7.861973,3.9309865,2,1,NA,Sin Presencia
70771,2015,0,0,0,0,NA,Sin Presencia
70820,2015,0,0,0,0,NA,Sin Presencia
70823,2015,22.5,22.5,3,3,NA,Sin Presencia
73001,2015,657.142222,131.42844440000002,29,5.8,NA,Sin Presencia
73024,2015,0,0,0,0,NA,Sin Presencia
73026,2015,0,0,0,0,NA,Sin Presencia
73030,2015,0.1,0.1,1,1,NA,Sin Presencia
73043,2015,8,8,1,1,NA,Sin Presencia
73055,2015,3,3,1,1,NA,Sin Presencia
73067,2015,0.2,0.2,1,1,NA,Sin Presencia
73124,2015,9,9,1,1,NA,Sin Presencia
73148,2015,3,3,2,2,NA,Sin Presencia
73152,2015,32.15,32.15,9,9,NA,Sin Presencia
73168,2015,102,51,7,3.5,NA,Sin Presencia
73200,2015,0,0,0,0,NA,Sin Presencia
73217,2015,18.8,18.8,2,2,NA,Sin Presencia
73226,2015,0.3,0.3,1,1,NA,Sin Presencia
73236,2015,0,0,0,0,1,Con Presencia
73268,2015,35.0997,17.54985,4,2,NA,Sin Presencia
73270,2015,4,4,2,2,NA,Sin Presencia
73275,2015,38.5,38.5,5,5,NA,Sin Presencia
73283,2015,48.5,24.25,7,3.5,NA,Sin Presencia
73319,2015,10,10,1,1,NA,Sin Presencia
73347,2015,10.8,5.4,2,1,NA,Sin Presencia
73349,2015,0,0,0,0,NA,Sin Presencia
73352,2015,25.0835,6.270875,11,2.75,NA,Sin Presencia
73408,2015,0,0,0,0,NA,Sin Presencia
73411,2015,36,12,8,2.6666666666666665,NA,Sin Presencia
73443,2015,29.073,14.5365,5,2.5,NA,Sin Presencia
73449,2015,74.5,24.833333333333332,10,3.3333333333333335,NA,Sin Presencia
73461,2015,5,2.5,2,1,NA,Sin Presencia
73483,2015,0,0,0,0,NA,Sin Presencia
73504,2015,10,10,1,1,NA,Sin Presencia
73520,2015,5,5,1,1,NA,Sin Presencia
73547,2015,9.6,4.8,3,1.5,NA,Sin Presencia
73555,2015,0,0,0,0,1,Con Presencia
73563,2015,9.4,9.4,1,1,NA,Sin Presencia
73585,2015,1.26,1.26,1,1,NA,Sin Presencia
73616,2015,0,0,0,0,NA,Sin Presencia
73622,2015,5.4,2.7,5,2.5,NA,Sin Presencia
73624,2015,5.2,5.2,1,1,NA,Sin Presencia
73671,2015,53.8956,13.4739,9,2.25,NA,Sin Presencia
73675,2015,23,23,5,5,NA,Sin Presencia
73678,2015,0.1572,0.0786,2,1,NA,Sin Presencia
73686,2015,17.45,8.725,7,3.5,NA,Sin Presencia
73770,2015,13.5,6.75,3,1.5,NA,Sin Presencia
73854,2015,0.1,0.1,1,1,NA,Sin Presencia
73861,2015,0,0,0,0,NA,Sin Presencia
73870,2015,56.2,56.2,13,13,NA,Sin Presencia
73873,2015,0,0,0,0,1,Con Presencia
76001,2015,1965.636536,327.60608933333333,94,15.666666666666666,NA,Sin Presencia
76020,2015,0,0,0,0,NA,Sin Presencia
76036,2015,0,0,0,0,NA,Sin Presencia
76041,2015,9,9,1,1,NA,Sin Presencia
76054,2015,0,0,0,0,NA,Sin Presencia
76100,2015,5.5,5.5,2,2,NA,Sin Presencia
76109,2015,536.326343,67.040792875,33,4.125,NA,Sin Presencia
76111,2015,91.95755,30.652516666666667,7,2.3333333333333335,NA,Sin Presencia
76113,2015,93.220459,23.30511475,8,2,NA,Sin Presencia
76122,2015,57.1,28.55,4,2,NA,Sin Presencia
76126,2015,4.207,1.4023333333333332,4,1.3333333333333333,NA,Sin Presencia
76130,2015,108.8929,36.29763333333334,20,6.666666666666667,NA,Sin Presencia
76147,2015,173.9444,43.4861,11,2.75,NA,Sin Presencia
76233,2015,194.452852,64.81761733333333,55,18.333333333333332,NA,Sin Presencia
76243,2015,0,0,0,0,1,Con Presencia
76246,2015,20,20,2,2,NA,Sin Presencia
76248,2015,15.95,7.975,3,1.5,NA,Sin Presencia
76250,2015,15.8,15.8,4,4,NA,Sin Presencia
76275,2015,75.9,25.3,13,4.333333333333333,1,Con Presencia
76306,2015,9.25086,9.25086,3,3,NA,Sin Presencia
76318,2015,77.7,38.85,8,4,NA,Sin Presencia
76364,2015,192,38.4,15,3,NA,Sin Presencia
76377,2015,2.5,2.5,1,1,NA,Sin Presencia
76400,2015,38,19,4,2,NA,Sin Presencia
76403,2015,0.1,0.1,1,1,NA,Sin Presencia
76497,2015,0,0,0,0,NA,Sin Presencia
76520,2015,41,20.5,5,2.5,NA,Sin Presencia
76563,2015,35,35,2,2,1,Con Presencia
76606,2015,0,0,0,0,NA,Sin Presencia
76616,2015,7,7,2,2,NA,Sin Presencia
76622,2015,3,3,2,2,NA,Sin Presencia
76670,2015,0,0,0,0,1,Con Presencia
76736,2015,9,9,2,2,NA,Sin Presencia
76823,2015,0,0,0,0,NA,Sin Presencia
76828,2015,0,0,0,0,NA,Sin Presencia
76834,2015,392.447194,130.81573133333333,22,7.333333333333333,1,Con Presencia
76845,2015,37.2,18.6,2,1,NA,Sin Presencia
76863,2015,0,0,0,0,NA,Sin Presencia
76869,2015,0,0,0,0,NA,Sin Presencia
76890,2015,15,15,1,1,NA,Sin Presencia
76892,2015,168.977,84.4885,16,8,NA,Sin Presencia
76895,2015,46.25,15.416666666666666,13,4.333333333333333,NA,Sin Presencia
81001,2015,659.122736,219.70757866666665,25,8.333333333333334,1,Con Presencia
81065,2015,53,26.5,5,2.5,1,Con Presencia
81220,2015,45,45,5,5,1,Con Presencia
81300,2015,34,17,8,4,NA,Sin Presencia
81591,2015,24,12,2,1,NA,Sin Presencia
81736,2015,71.14185,23.71395,9,3,NA,Sin Presencia
81794,2015,62.726,15.6815,8,2,1,Con Presencia
85001,2015,335.287523,37.254169222222224,57,6.333333333333333,NA,Sin Presencia
85010,2015,74.95,18.7375,15,3.75,NA,Sin Presencia
85015,2015,2.63,1.315,3,1.5,NA,Sin Presencia
85125,2015,91.308,45.654,34,17,NA,Sin Presencia
85136,2015,0,0,0,0,NA,Sin Presencia
85139,2015,0,0,0,0,NA,Sin Presencia
85162,2015,31.357231,15.6786155,5,2.5,NA,Sin Presencia
85225,2015,62.7,62.7,8,8,NA,Sin Presencia
85230,2015,0,0,0,0,NA,Sin Presencia
85250,2015,135.8561,33.964025,19,4.75,NA,Sin Presencia
85263,2015,51.05,12.7625,10,2.5,NA,Sin Presencia
85279,2015,0,0,0,0,NA,Sin Presencia
85300,2015,3.4048,3.4048,2,2,NA,Sin Presencia
85315,2015,23,11.5,6,3,NA,Sin Presencia
85325,2015,94,31.333333333333332,20,6.666666666666667,NA,Sin Presencia
85400,2015,76.6,38.3,6,3,1,Con Presencia
85410,2015,0,0,0,0,NA,Sin Presencia
85430,2015,0,0,0,0,NA,Sin Presencia
85440,2015,0,0,0,0,NA,Sin Presencia
86001,2015,72.13,36.065,7,3.5,NA,Sin Presencia
86219,2015,0,0,0,0,NA,Sin Presencia
86320,2015,38.5,12.833333333333334,6,2,1,Con Presencia
86568,2015,98.15,32.71666666666667,11,3.6666666666666665,1,Con Presencia
86569,2015,36.8,18.4,5,2.5,NA,Sin Presencia
86571,2015,29.7509,14.87545,6,3,NA,Sin Presencia
86573,2015,49.1,12.275,11,2.75,NA,Sin Presencia
86749,2015,30,30,4,4,NA,Sin Presencia
86755,2015,0,0,0,0,NA,Sin Presencia
86757,2015,0,0,0,0,1,Con Presencia
86760,2015,0,0,0,0,NA,Sin Presencia
86865,2015,0,0,0,0,1,Con Presencia
86885,2015,59.9,19.96666666666667,7,2.3333333333333335,NA,Sin Presencia
88001,2015,0,0,0,0,NA,Sin Presencia
88564,2015,111.4,55.7,11,5.5,NA,Sin Presencia
91001,2015,13,13,2,2,NA,Sin Presencia
91263,2015,0,0,0,0,NA,Sin Presencia
91405,2015,0,0,0,0,NA,Sin Presencia
91407,2015,0,0,0,0,NA,Sin Presencia
91430,2015,0,0,0,0,NA,Sin Presencia
91460,2015,0,0,0,0,NA,Sin Presencia
91530,2015,0,0,0,0,NA,Sin Presencia
91536,2015,0,0,0,0,NA,Sin Presencia
91540,2015,3.05,1.525,2,1,NA,Sin Presencia
91669,2015,0,0,0,0,NA,Sin Presencia
91798,2015,0,0,0,0,NA,Sin Presencia
94001,2015,0,0,0,0,NA,Sin Presencia
94343,2015,0,0,0,0,NA,Sin Presencia
94883,2015,0,0,0,0,NA,Sin Presencia
94884,2015,0,0,0,0,NA,Sin Presencia
94885,2015,0,0,0,0,NA,Sin Presencia
94886,2015,0,0,0,0,NA,Sin Presencia
94887,2015,0,0,0,0,NA,Sin Presencia
94888,2015,0,0,0,0,NA,Sin Presencia
95001,2015,0,0,0,0,1,Con Presencia
95015,2015,0,0,0,0,NA,Sin Presencia
95025,2015,27,27,3,3,1,Con Presencia
95200,2015,25.2,12.6,4,2,1,Con Presencia
97001,2015,0.1,0.1,1,1,NA,Sin Presencia
97161,2015,0.35,0.175,2,1,NA,Sin Presencia
97511,2015,0,0,0,0,NA,Sin Presencia
97666,2015,0,0,0,0,NA,Sin Presencia
97777,2015,0,0,0,0,NA,Sin Presencia
97889,2015,0,0,0,0,NA,Sin Presencia
99001,2015,32.7,8.175,6,1.5,1,Con Presencia
99524,2015,18,18,11,11,NA,Sin Presencia
99624,2015,42.354,42.354,8,8,NA,Sin Presencia
99773,2015,25.5,12.75,4,2,NA,Sin Presencia
5001,2019,2718.76164048,247.16014913454543,227,20.636363636363637,NA,Sin Presencia
5002,2019,70.60655,14.12131,28,5.6,NA,Sin Presencia
5004,2019,5,5,1,1,NA,Sin Presencia
5021,2019,0,0,0,0,NA,Sin Presencia
5030,2019,30.955879,10.318626333333334,6,2,NA,Sin Presencia
5031,2019,26.25,13.125,7,3.5,NA,Sin Presencia
5034,2019,156.794425,52.264808333333335,28,9.333333333333334,NA,Sin Presencia
5036,2019,1.5,1.5,1,1,NA,Sin Presencia
5038,2019,0,0,0,0,NA,Sin Presencia
5040,2019,59.00542,14.751355,12,3,1,Con Presencia
5042,2019,161.299476,32.2598952,24,4.8,NA,Sin Presencia
5044,2019,16.2,16.2,2,2,NA,Sin Presencia
5045,2019,723.049721,241.01657366666666,45,15,1,Con Presencia
5051,2019,90.56,45.28,15,7.5,NA,Sin Presencia
5055,2019,34.129,17.0645,17,8.5,NA,Sin Presencia
5059,2019,16.1824,5.3941333333333334,4,1.3333333333333333,NA,Sin Presencia
5079,2019,87.524981,29.17499366666667,20,6.666666666666667,NA,Sin Presencia
5086,2019,0,0,0,0,NA,Sin Presencia
5088,2019,547.859464,91.30991066666667,30,5,NA,Sin Presencia
5091,2019,16.6,5.533333333333333,5,1.6666666666666667,NA,Sin Presencia
5093,2019,52,17.333333333333332,11,3.6666666666666665,NA,Sin Presencia
5101,2019,2.2,0.7333333333333334,5,1.6666666666666667,NA,Sin Presencia
5107,2019,11.8,11.8,6,6,1,Con Presencia
5113,2019,42,42,5,5,NA,Sin Presencia
5120,2019,4.1,2.05,2,1,NA,Sin Presencia
5125,2019,0.1,0.1,1,1,1,Con Presencia
5129,2019,116.668696,23.3337392,24,4.8,NA,Sin Presencia
5134,2019,0,0,0,0,1,Con Presencia
5138,2019,1.2,0.6,2,1,NA,Sin Presencia
5142,2019,0.7,0.35,2,1,NA,Sin Presencia
5145,2019,2.598,2.598,2,2,NA,Sin Presencia
5147,2019,27.87,5.574,12,2.4,NA,Sin Presencia
5148,2019,112,56,12,6,NA,Sin Presencia
5150,2019,14.878,4.959333333333333,8,2.6666666666666665,NA,Sin Presencia
5154,2019,116.657561,23.3315122,14,2.8,NA,Sin Presencia
5172,2019,271.606609,45.26776816666666,25,4.166666666666667,NA,Sin Presencia
5190,2019,0,0,0,0,NA,Sin Presencia
5197,2019,1.5,1.5,1,1,NA,Sin Presencia
5206,2019,0.7,0.35,3,1.5,NA,Sin Presencia
5209,2019,13.15,6.575,2,1,NA,Sin Presencia
5212,2019,295.987,42.283857142857144,33,4.714285714285714,NA,Sin Presencia
5234,2019,10,3.3333333333333335,5,1.6666666666666667,1,Con Presencia
5237,2019,1,0.3333333333333333,3,1,NA,Sin Presencia
5240,2019,0.6,0.6,2,2,NA,Sin Presencia
5250,2019,85.299712,28.43323733333333,12,4,NA,Sin Presencia
5264,2019,32.005,16.0025,8,4,NA,Sin Presencia
5266,2019,128.198116,42.732705333333335,18,6,NA,Sin Presencia
5282,2019,6.9,3.45,6,3,NA,Sin Presencia
5284,2019,13.9,3.475,5,1.25,NA,Sin Presencia
5306,2019,16.9,8.45,10,5,NA,Sin Presencia
5308,2019,213.262567,53.31564175,37,9.25,NA,Sin Presencia
5310,2019,24.286,24.286,4,4,NA,Sin Presencia
5313,2019,34.7,34.7,5,5,NA,Sin Presencia
5315,2019,24.2,12.1,10,5,1,Con Presencia
5318,2019,95.84,23.96,17,4.25,NA,Sin Presencia
5321,2019,0.35,0.35,2,2,NA,Sin Presencia
5347,2019,8.2,2.05,5,1.25,NA,Sin Presencia
5353,2019,5.4,1.35,6,1.5,NA,Sin Presencia
5360,2019,810.226599,270.075533,34,11.333333333333334,NA,Sin Presencia
5361,2019,51.8,7.4,12,1.7142857142857142,1,Con Presencia
5364,2019,0,0,0,0,NA,Sin Presencia
5368,2019,24.07,8.023333333333333,13,4.333333333333333,NA,Sin Presencia
5376,2019,7.5,1.5,8,1.6,NA,Sin Presencia
5380,2019,76.20861,25.40287,11,3.6666666666666665,NA,Sin Presencia
5390,2019,43.028012,21.514006,43,21.5,NA,Sin Presencia
5400,2019,63.616125,12.723225,25,5,NA,Sin Presencia
5411,2019,51.83755,51.83755,3,3,NA,Sin Presencia
5425,2019,40.10565,20.052825,21,10.5,NA,Sin Presencia
5440,2019,33.36,5.56,19,3.1666666666666665,NA,Sin Presencia
5467,2019,0,0,0,0,NA,Sin Presencia
5475,2019,26.15,6.5375,4,1,NA,Sin Presencia
5480,2019,28.145228,14.072614,3,1.5,1,Con Presencia
5483,2019,5.54,2.77,6,3,NA,Sin Presencia
5490,2019,20.7,6.9,6,2,NA,Sin Presencia
5495,2019,27.4,13.7,5,2.5,NA,Sin Presencia
5501,2019,0,0,0,0,NA,Sin Presencia
5541,2019,21.539511,7.179837,3,1,NA,Sin Presencia
5543,2019,29,14.5,6,3,NA,Sin Presencia
5576,2019,5.6,2.8,4,2,NA,Sin Presencia
5579,2019,131.128,21.854666666666667,23,3.8333333333333335,NA,Sin Presencia
5585,2019,65.987,16.49675,17,4.25,NA,Sin Presencia
5591,2019,22.3369,7.445633333333333,6,2,NA,Sin Presencia
5604,2019,19.51,6.503333333333333,9,3,NA,Sin Presencia
5607,2019,7,2.3333333333333335,4,1.3333333333333333,NA,Sin Presencia
5615,2019,407.02,81.404,82,16.4,NA,Sin Presencia
5628,2019,11.4,3.8,5,1.6666666666666667,NA,Sin Presencia
5631,2019,319.25,159.625,32,16,NA,Sin Presencia
5642,2019,22.4,5.6,9,2.25,NA,Sin Presencia
5647,2019,3,3,1,1,1,Con Presencia
5649,2019,84.1,28.03333333333333,11,3.6666666666666665,NA,Sin Presencia
5652,2019,1,1,1,1,NA,Sin Presencia
5656,2019,2.8,1.4,3,1.5,NA,Sin Presencia
5658,2019,21.4,10.7,6,3,NA,Sin Presencia
5659,2019,59.302348,14.825587,18,4.5,NA,Sin Presencia
5660,2019,20,20,3,3,NA,Sin Presencia
5664,2019,6.2,3.1,3,1.5,NA,Sin Presencia
5665,2019,35.575,11.858333333333334,7,2.3333333333333335,NA,Sin Presencia
5667,2019,11.85,5.925,6,3,NA,Sin Presencia
5670,2019,12.6,4.2,4,1.3333333333333333,NA,Sin Presencia
5674,2019,0,0,0,0,NA,Sin Presencia
5679,2019,5,5,1,1,NA,Sin Presencia
5686,2019,27.9677,5.59354,9,1.8,NA,Sin Presencia
5690,2019,1,1,1,1,NA,Sin Presencia
5697,2019,20.25,10.125,7,3.5,NA,Sin Presencia
5736,2019,28.01615,14.008075,9,4.5,NA,Sin Presencia
5756,2019,41.272,13.757333333333333,7,2.3333333333333335,NA,Sin Presencia
5761,2019,31.619506,7.9048765,20,5,NA,Sin Presencia
5789,2019,4.75,4.75,2,2,NA,Sin Presencia
5790,2019,18.588,6.196,18,6,NA,Sin Presencia
5792,2019,35,35,8,8,NA,Sin Presencia
5809,2019,0.6,0.6,2,2,NA,Sin Presencia
5819,2019,9.9,2.475,7,1.75,1,Con Presencia
5837,2019,1056.270926,176.04515433333333,54,9,NA,Sin Presencia
5842,2019,1,1,1,1,NA,Sin Presencia
5847,2019,0,0,0,0,NA,Sin Presencia
5854,2019,0,0,0,0,1,Con Presencia
5856,2019,0,0,0,0,NA,Sin Presencia
5858,2019,0,0,0,0,NA,Sin Presencia
5861,2019,70.993469,35.4967345,23,11.5,NA,Sin Presencia
5873,2019,56.16,28.08,8,4,1,Con Presencia
5885,2019,0,0,0,0,NA,Sin Presencia
5887,2019,0.2,0.1,2,1,1,Con Presencia
5890,2019,25,25,2,2,NA,Sin Presencia
5893,2019,99.430984,16.571830666666667,44,7.333333333333333,1,Con Presencia
5895,2019,10.5,10.5,4,4,NA,Sin Presencia
8001,2019,577.319167,144.32979175,47,11.75,NA,Sin Presencia
8078,2019,42.2,8.44,17,3.4,NA,Sin Presencia
8137,2019,2,2,2,2,NA,Sin Presencia
8141,2019,2.825,0.565,8,1.6,NA,Sin Presencia
8296,2019,45.85,11.4625,9,2.25,NA,Sin Presencia
8372,2019,40.545017,13.515005666666665,10,3.3333333333333335,NA,Sin Presencia
8421,2019,12,12,3,3,NA,Sin Presencia
8433,2019,491.210989,81.86849816666667,32,5.333333333333333,NA,Sin Presencia
8436,2019,10.98,10.98,5,5,NA,Sin Presencia
8520,2019,35,17.5,7,3.5,NA,Sin Presencia
8549,2019,1.6,0.8,2,1,NA,Sin Presencia
8558,2019,12.8,6.4,3,1.5,NA,Sin Presencia
8560,2019,0.1,0.1,1,1,NA,Sin Presencia
8573,2019,54.2,10.84,12,2.4,NA,Sin Presencia
8606,2019,17,8.5,3,1.5,NA,Sin Presencia
8634,2019,16.475,5.491666666666667,4,1.3333333333333333,NA,Sin Presencia
8638,2019,35,17.5,4,2,NA,Sin Presencia
8675,2019,44.855017,8.9710034,12,2.4,NA,Sin Presencia
8685,2019,26.986496,4.497749333333333,17,2.8333333333333335,NA,Sin Presencia
8758,2019,900.12806,180.025612,28,5.6,NA,Sin Presencia
8770,2019,1.6,1.6,1,1,NA,Sin Presencia
8832,2019,51.44,17.14666666666667,12,4,NA,Sin Presencia
8849,2019,24.7,8.233333333333333,6,2,NA,Sin Presencia
11001,2019,6242.422755,2080.807585,778,259.3333333333333,NA,Sin Presencia
13001,2019,1048.77512678,149.82501811142856,91,13,NA,Sin Presencia
13006,2019,96.283,19.2566,16,3.2,NA,Sin Presencia
13030,2019,111.3524,55.6762,15,7.5,NA,Sin Presencia
13042,2019,31.098,7.7745,16,4,NA,Sin Presencia
13052,2019,117.8,39.266666666666666,12,4,NA,Sin Presencia
13062,2019,2.484348,2.484348,1,1,NA,Sin Presencia
13074,2019,20.75,10.375,4,2,NA,Sin Presencia
13140,2019,77.463017,19.36575425,12,3,NA,Sin Presencia
13160,2019,40.35,10.0875,5,1.25,NA,Sin Presencia
13188,2019,0,0,0,0,NA,Sin Presencia
13212,2019,18,18,1,1,NA,Sin Presencia
13222,2019,16.6,8.3,5,2.5,NA,Sin Presencia
13244,2019,126.535,31.63375,15,3.75,NA,Sin Presencia
13248,2019,0,0,0,0,NA,Sin Presencia
13268,2019,11,5.5,9,4.5,NA,Sin Presencia
13300,2019,5.1,2.55,2,1,NA,Sin Presencia
13430,2019,421,210.5,19,9.5,NA,Sin Presencia
13433,2019,46.68,15.56,12,4,NA,Sin Presencia
13440,2019,2.3,1.15,3,1.5,NA,Sin Presencia
13442,2019,135,45,10,3.3333333333333335,NA,Sin Presencia
13458,2019,74.2,18.55,10,2.5,NA,Sin Presencia
13468,2019,4,2,2,1,NA,Sin Presencia
13473,2019,2.75,1.375,2,1,NA,Sin Presencia
13490,2019,0.5,0.5,1,1,NA,Sin Presencia
13549,2019,14.5,7.25,5,2.5,NA,Sin Presencia
13580,2019,8.17,4.085,6,3,NA,Sin Presencia
13600,2019,0,0,0,0,NA,Sin Presencia
13620,2019,1.7,0.85,2,1,NA,Sin Presencia
13647,2019,55,55,3,3,NA,Sin Presencia
13650,2019,0.25,0.25,1,1,NA,Sin Presencia
13654,2019,0.1,0.1,1,1,NA,Sin Presencia
13655,2019,77.795,38.8975,9,4.5,NA,Sin Presencia
13657,2019,38.9,19.45,6,3,NA,Sin Presencia
13667,2019,20,6.666666666666667,3,1,NA,Sin Presencia
13670,2019,57.4,28.7,10,5,NA,Sin Presencia
13673,2019,53.6,26.8,11,5.5,NA,Sin Presencia
13683,2019,32.39,8.0975,8,2,NA,Sin Presencia
13688,2019,70.5,35.25,11,5.5,1,Con Presencia
13744,2019,22.3,7.433333333333333,6,2,NA,Sin Presencia
13760,2019,18.968,4.742,8,2,NA,Sin Presencia
13780,2019,20,20,2,2,NA,Sin Presencia
13810,2019,0,0,0,0,NA,Sin Presencia
13836,2019,108.58,36.193333333333335,19,6.333333333333333,NA,Sin Presencia
13838,2019,26.15,8.716666666666667,5,1.6666666666666667,NA,Sin Presencia
13873,2019,38.5,9.625,8,2,NA,Sin Presencia
13894,2019,64.55,32.275,8,4,NA,Sin Presencia
15001,2019,481.941997,80.32366616666667,153,25.5,NA,Sin Presencia
15022,2019,0.1,0.1,1,1,NA,Sin Presencia
15047,2019,0,0,0,0,NA,Sin Presencia
15051,2019,10,10,1,1,NA,Sin Presencia
15087,2019,11.1,11.1,3,3,NA,Sin Presencia
15090,2019,0,0,0,0,NA,Sin Presencia
15092,2019,1,1,1,1,NA,Sin Presencia
15097,2019,1.95,1.95,1,1,NA,Sin Presencia
15104,2019,0,0,0,0,NA,Sin Presencia
15106,2019,0.3,0.15,2,1,NA,Sin Presencia
15109,2019,0.2,0.2,1,1,NA,Sin Presencia
15114,2019,0,0,0,0,NA,Sin Presencia
15131,2019,0.2,0.2,1,1,NA,Sin Presencia
15135,2019,0.4,0.4,1,1,NA,Sin Presencia
15162,2019,0.5,0.25,2,1,NA,Sin Presencia
15172,2019,0.4,0.4,1,1,NA,Sin Presencia
15176,2019,160.7059,40.176475,63,15.75,NA,Sin Presencia
15180,2019,0,0,0,0,NA,Sin Presencia
15183,2019,0,0,0,0,NA,Sin Presencia
15185,2019,30.5,15.25,4,2,NA,Sin Presencia
15187,2019,0.2,0.2,2,2,NA,Sin Presencia
15189,2019,0,0,0,0,NA,Sin Presencia
15204,2019,0,0,0,0,NA,Sin Presencia
15212,2019,4.5004,2.2502,6,3,NA,Sin Presencia
15215,2019,0,0,0,0,NA,Sin Presencia
15218,2019,0.85,0.85,1,1,NA,Sin Presencia
15223,2019,35.55,35.55,3,3,NA,Sin Presencia
15224,2019,0,0,0,0,NA,Sin Presencia
15226,2019,0,0,0,0,NA,Sin Presencia
15232,2019,0,0,0,0,NA,Sin Presencia
15236,2019,3,3,1,1,NA,Sin Presencia
15238,2019,21.901096,7.300365333333333,8,2.6666666666666665,NA,Sin Presencia
15244,2019,0.15,0.15,1,1,NA,Sin Presencia
15248,2019,0,0,0,0,NA,Sin Presencia
15272,2019,0.8,0.8,2,2,NA,Sin Presencia
15276,2019,0,0,0,0,NA,Sin Presencia
15293,2019,0,0,0,0,NA,Sin Presencia
15296,2019,1.5,1.5,2,2,NA,Sin Presencia
15299,2019,0,0,0,0,NA,Sin Presencia
15317,2019,0,0,0,0,NA,Sin Presencia
15322,2019,0,0,0,0,NA,Sin Presencia
15325,2019,9,4.5,4,2,NA,Sin Presencia
15332,2019,0.9,0.9,1,1,NA,Sin Presencia
15362,2019,0.5,0.5,2,2,NA,Sin Presencia
15367,2019,0,0,0,0,NA,Sin Presencia
15368,2019,0,0,0,0,NA,Sin Presencia
15377,2019,0,0,0,0,NA,Sin Presencia
15380,2019,1.3,0.65,2,1,NA,Sin Presencia
15401,2019,0.1,0.1,1,1,NA,Sin Presencia
